sku_id,product_name,category,subcategory,brand,base_price_usd,cost_price_usd,current_price_usd,min_price_usd,max_price_usd,inventory_count,restock_days,avg_rating,review_count,weight_kg,is_active,launch_date,tags,image_url
SKU001767,VitaPlus Pro Gaming Navy 855,Electronics,Gaming Consoles,VitaPlus,1716.49,805.67,1381.78,845.95,2231.44,428,,4.7,1386,18.12,True,2022-01-20,"[""new"", ""eco"", ""bestseller""]",https://images.pexels.com/photos/13743558/pexels-photo-13743558.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006228,ZenHome Eco Stationery Gold 992,Books & Media,Stationery,ZenHome,118.84,62.37,116.06,65.49,154.49,246,,3.0,4332,12.48,True,2022-08-30,"[""bestseller""]",https://images.pexels.com/photos/5594264/pexels-photo-5594264.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002508,LunaGear Premium Activewear Gold 342,Clothing,Activewear,LunaGear,1036.29,427.06,841.94,448.41,1347.18,202,27.0,2.5,360,2.67,True,2023-08-05,"[""eco""]",https://images.pexels.com/photos/29138805/pexels-photo-29138805.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001421,RapidX Eco Smartwatches Pink 443,Electronics,Smartwatches,RapidX,176.73,79.87,144.89,83.86,229.75,491,,3.4,54,8.25,True,2022-04-28,"[""exclusive""]",https://images.pexels.com/photos/31406900/pexels-photo-31406900.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001123,RapidX Deluxe Laptops Navy 333,Electronics,Laptops,RapidX,951.81,610.84,967.44,641.38,1237.35,298,,3.8,3114,3.04,True,2020-03-05,"[""eco"", ""new"", ""sale""]",https://images.pexels.com/photos/6779410/pexels-photo-6779410.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005471,AuraStyle Premium Non-Fiction Pink 399,Books & Media,Non-Fiction,AuraStyle,1418.4,915.15,1299.04,960.91,1843.92,472,,4.9,274,9.46,True,2022-12-18,"[""limited""]",https://images.pexels.com/photos/13779105/pexels-photo-13779105.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004381,AuraStyle Deluxe Haircare Gold 983,Beauty & Health,Haircare,AuraStyle,501.17,324.45,504.58,340.67,651.52,15,,4.5,4646,3.38,True,2022-09-05,"[""trending""]",https://images.pexels.com/photos/8468162/pexels-photo-8468162.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001819,NovaTech Elite Gaming Pink 673,Electronics,Gaming Consoles,NovaTech,647.08,386.78,661.12,406.12,841.2,408,17.0,3.6,2244,2.23,True,2021-10-28,"[""bestseller"", ""eco"", ""exclusive""]",https://images.pexels.com/photos/34956925/pexels-photo-34956925.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002403,NovaTech Elite Jackets White 547,Clothing,Jackets,NovaTech,780.92,398.75,769.93,418.69,1015.2,60,28.0,5.0,2987,13.97,True,2020-10-17,"[""trending""]",https://images.pexels.com/photos/30012612/pexels-photo-30012612.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002382,VitaPlus Ultra Jeans Green 454,Clothing,Jeans,VitaPlus,1374.8,872.4,1332.65,916.02,1787.24,146,,4.7,937,17.68,True,2023-05-17,"[""sale""]",https://images.pexels.com/photos/603022/pexels-photo-603022.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003148,LunaGear Lite Cookware Pink 460,Home & Kitchen,Cookware,LunaGear,1321.97,660.02,1449.62,693.02,1718.56,48,9.0,4.1,2167,4.19,True,2021-07-21,"[""exclusive"", ""new"", ""eco""]",https://images.pexels.com/photos/15245005/pexels-photo-15245005.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005691,SkyLine Smart Comics Pink 132,Books & Media,Comics,SkyLine,623.34,373.8,587.02,392.49,810.34,168,,3.9,2920,16.86,True,2020-07-09,"[""eco"", ""trending""]",https://images.pexels.com/photos/6654177/pexels-photo-6654177.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002575,NovaTech Deluxe Activewear White 435,Clothing,Activewear,NovaTech,192.11,118.35,162.32,124.27,249.74,155,13.0,2.8,2406,0.64,True,2021-05-17,"[""new"", ""bestseller""]",https://images.pexels.com/photos/13137745/pexels-photo-13137745.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002638,CoreLine Premium Footwear Gray 693,Clothing,Footwear,CoreLine,711.03,391.01,781.6,410.56,924.34,415,,3.1,2340,15.9,True,2021-03-20,"[""eco""]",https://images.pexels.com/photos/36076377/pexels-photo-36076377.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002795,PageTurn Eco Accessories Black 820,Clothing,Accessories,PageTurn,1521.33,818.2,1308.91,859.11,1977.73,74,21.0,4.2,2189,11.22,True,2020-09-20,"[""limited"", ""sale""]",https://images.pexels.com/photos/20380733/pexels-photo-20380733.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006166,NovaTech Eco Stationery Gold 933,Books & Media,Stationery,NovaTech,964.76,423.56,943.89,444.74,1254.19,326,,4.0,4851,7.34,True,2021-04-07,"[""trending""]",https://images.pexels.com/photos/7718804/pexels-photo-7718804.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005783,AuraStyle Elite Music Navy 502,Books & Media,Music CDs,AuraStyle,76.87,33.87,61.8,35.56,99.93,12,25.0,3.7,990,9.68,True,2023-02-27,"[""exclusive"", ""trending"", ""new""]",https://images.pexels.com/photos/5003638/pexels-photo-5003638.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001399,PrimePick Classic Headphones Navy 470,Electronics,Headphones,PrimePick,387.85,250.8,410.66,263.34,504.21,276,,3.7,1704,5.6,True,2020-11-01,"[""limited"", ""bestseller"", ""eco""]",https://images.pexels.com/photos/13792279/pexels-photo-13792279.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003310,RapidX Ultra Bedding Red 579,Home & Kitchen,Bedding,RapidX,1709.6,1031.85,1383.62,1083.44,2222.48,288,5.0,3.4,853,14.16,True,2020-09-11,"[""bestseller"", ""new"", ""sale""]",https://images.pexels.com/photos/28948933/pexels-photo-28948933.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001882,RapidX Ultra Monitors Pink 425,Electronics,Monitors,RapidX,1059.47,571.28,865.6,599.84,1377.31,350,17.0,3.8,1391,14.51,True,2020-03-19,"[""new""]",https://images.pexels.com/photos/33916846/pexels-photo-33916846.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006336,PrimePick Ultra Art Blue 541,Books & Media,Art Supplies,PrimePick,1369.66,835.28,1371.31,877.04,1780.56,226,,3.9,3544,4.64,True,2023-12-09,"[""bestseller""]",https://images.pexels.com/photos/1264940/pexels-photo-1264940.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004934,SkyLine Deluxe Medical Green 317,Beauty & Health,Medical Devices,SkyLine,1766.27,753.05,1454.92,790.7,2296.15,438,13.0,4.5,3866,14.37,True,2023-06-10,"[""limited"", ""new""]",https://images.pexels.com/photos/8442446/pexels-photo-8442446.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002352,BoldCraft Pro Jeans Black 757,Clothing,Jeans,BoldCraft,250.96,117.07,273.63,122.92,326.25,412,,3.9,981,15.8,True,2021-07-08,"[""limited"", ""new"", ""sale""]",https://images.pexels.com/photos/16390578/pexels-photo-16390578.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004159,SkyLine Eco Garden Silver 578,Home & Kitchen,Garden,SkyLine,176.14,101.29,156.06,106.35,228.98,473,2.0,4.6,3053,11.7,True,2021-12-17,"[""bestseller"", ""exclusive"", ""eco""]",https://images.pexels.com/photos/30309038/pexels-photo-30309038.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005884,VitaPlus Ultra DVDs Green 220,Books & Media,DVDs,VitaPlus,919.78,545.58,783.96,572.86,1195.71,166,,3.8,2861,15.69,True,2022-06-05,"[""new"", ""eco"", ""bestseller""]",https://images.pexels.com/photos/6063811/pexels-photo-6063811.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003130,CoreLine Deluxe Sleepwear Navy 335,Clothing,Sleepwear,CoreLine,1837.49,742.65,1628.84,779.78,2388.74,76,5.0,4.3,1012,0.23,True,2020-10-27,"[""trending"", ""limited"", ""sale""]",https://images.pexels.com/photos/6976446/pexels-photo-6976446.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001982,LunaGear Lite Keyboards White 943,Electronics,Keyboards,LunaGear,107.32,58.8,90.62,61.74,139.52,114,,3.0,2037,9.34,True,2020-07-20,"[""exclusive"", ""limited"", ""trending""]",https://images.pexels.com/photos/27568671/pexels-photo-27568671.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001456,PeakForm Smart Smartwatches White 944,Electronics,Smartwatches,PeakForm,1853.36,895.51,1571.84,940.29,2409.37,133,,3.4,4932,14.61,True,2021-10-31,"[""eco"", ""new""]",https://images.pexels.com/photos/9584703/pexels-photo-9584703.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005074,UrbanEdge Elite Sports Blue 630,Beauty & Health,Sports Nutrition,UrbanEdge,1712.15,696.8,1747.61,731.64,2225.8,411,22.0,4.0,1306,0.48,True,2022-08-12,"[""bestseller"", ""eco"", ""new""]",https://images.pexels.com/photos/33921585/pexels-photo-33921585.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002079,CoreLine Ultra Mens White 774,Clothing,Mens Shirts,CoreLine,1530.25,755.99,1610.14,793.79,1989.33,92,12.0,3.3,1304,1.82,True,2023-09-12,"[""new"", ""trending""]",https://images.pexels.com/photos/18455811/pexels-photo-18455811.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002950,PeakForm Compact Ethnic Red 847,Clothing,Ethnic Wear,PeakForm,212.63,93.57,224.34,98.25,276.42,105,26.0,2.5,351,7.29,True,2020-03-06,"[""exclusive"", ""eco"", ""sale""]",https://images.pexels.com/photos/13624145/pexels-photo-13624145.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005631,PageTurn Ultra Comics Gold 326,Books & Media,Comics,PageTurn,775.39,458.91,824.22,481.86,1008.01,157,18.0,3.0,2057,2.32,False,2022-01-28,"[""trending"", ""eco""]",https://images.pexels.com/photos/7524996/pexels-photo-7524996.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001689,BrightPath Premium Speakers Black 357,Electronics,Speakers,BrightPath,15.16,7.4,12.75,7.77,19.71,449,28.0,3.8,4593,3.19,True,2021-07-08,"[""eco""]",https://images.pexels.com/photos/14309805/pexels-photo-14309805.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003429,PeakForm Elite Storage Gray 328,Home & Kitchen,Storage,PeakForm,1842.69,1163.91,1742.73,1222.11,2395.5,440,26.0,4.4,2888,14.58,True,2021-11-07,"[""sale""]",https://images.pexels.com/photos/4483775/pexels-photo-4483775.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001641,TrueBlend Lite Cameras Gray 765,Electronics,Cameras,TrueBlend,519.6,269.32,559.74,282.79,675.48,481,19.0,3.7,2977,17.19,True,2023-06-23,"[""sale"", ""bestseller"", ""trending""]",https://images.pexels.com/photos/31616831/pexels-photo-31616831.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003392,CoreLine Ultra Storage Green 251,Home & Kitchen,Storage,CoreLine,377.87,193.74,376.61,203.43,491.23,21,,2.7,915,2.06,True,2021-12-10,"[""trending"", ""sale"", ""exclusive""]",https://images.pexels.com/photos/31850029/pexels-photo-31850029.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003825,TrueBlend Classic Cleaning Silver 433,Home & Kitchen,Cleaning Supplies,TrueBlend,117.52,47.15,102.03,49.51,152.78,459,,4.7,3455,3.95,True,2020-01-06,"[""sale"", ""bestseller""]",https://images.pexels.com/photos/5218014/pexels-photo-5218014.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002953,PeakForm Deluxe Ethnic Gold 880,Clothing,Ethnic Wear,PeakForm,1365.35,600.81,1456.02,630.85,1774.95,322,,2.7,2680,7.13,True,2023-12-23,"[""new""]",https://images.pexels.com/photos/13624145/pexels-photo-13624145.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004165,BrightPath Eco Garden Navy 697,Home & Kitchen,Garden,BrightPath,1128.91,564.31,1152.4,592.53,1467.58,265,,4.2,2879,8.12,True,2023-08-20,"[""new"", ""limited""]",https://images.pexels.com/photos/7729130/pexels-photo-7729130.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005295,SkyLine Eco Fiction Green 653,Books & Media,Fiction,SkyLine,262.15,117.32,268.19,123.19,340.79,367,14.0,2.8,4696,7.87,True,2022-07-02,"[""exclusive""]",https://images.pexels.com/photos/29013605/pexels-photo-29013605.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004968,NextGen Classic Medical White 423,Beauty & Health,Medical Devices,NextGen,1398.88,897.46,1220.37,942.33,1818.54,112,13.0,3.5,2503,5.77,True,2022-08-13,"[""trending"", ""sale"", ""new""]",https://images.pexels.com/photos/7108402/pexels-photo-7108402.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003710,BoldCraft Deluxe Bath Silver 149,Home & Kitchen,Bath Accessories,BoldCraft,1596.14,750.43,1332.96,787.95,2074.98,201,,4.5,4926,14.75,True,2020-03-13,"[""new""]",https://images.pexels.com/photos/8015786/pexels-photo-8015786.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004852,EcoWave Lite Personal Black 390,Beauty & Health,Personal Care,EcoWave,1888.89,946.61,1793.85,993.94,2455.56,211,10.0,4.7,3445,1.84,True,2021-10-16,"[""new"", ""exclusive"", ""limited""]",https://images.pexels.com/photos/7691104/pexels-photo-7691104.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006240,PureTouch Premium Stationery Gold 337,Books & Media,Stationery,PureTouch,945.04,434.29,1031.15,456.0,1228.55,461,15.0,4.6,4973,10.44,True,2020-07-04,"[""new"", ""exclusive"", ""trending""]",https://images.pexels.com/photos/7657380/pexels-photo-7657380.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004997,PureTouch Lite Sports Pink 495,Beauty & Health,Sports Nutrition,PureTouch,983.93,488.26,806.59,512.67,1279.11,96,,3.9,2854,16.09,True,2023-04-19,"[""trending""]",https://images.pexels.com/photos/14744701/pexels-photo-14744701.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002884,PrimePick Compact Innerwear Red 559,Clothing,Innerwear,PrimePick,438.77,211.7,456.47,222.28,570.4,83,18.0,4.1,2646,12.37,True,2023-11-21,"[""limited"", ""bestseller""]",https://images.pexels.com/photos/6642893/pexels-photo-6642893.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004999,PeakForm Compact Sports Black 638,Beauty & Health,Sports Nutrition,PeakForm,232.16,148.31,220.16,155.73,301.81,56,8.0,4.9,2514,8.9,True,2021-06-27,"[""new""]",https://images.pexels.com/photos/13013778/pexels-photo-13013778.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001389,PageTurn Premium Headphones Gold 372,Electronics,Headphones,PageTurn,1307.47,523.27,1105.44,549.43,1699.71,168,,3.9,4222,14.18,True,2022-09-06,"[""bestseller"", ""eco""]",https://images.pexels.com/photos/3394666/pexels-photo-3394666.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003494,SwiftMart Elite Furniture Green 839,Home & Kitchen,Furniture,SwiftMart,906.88,439.61,853.51,461.59,1178.94,271,,4.1,3296,3.93,True,2023-08-03,"[""limited""]",https://images.pexels.com/photos/15016524/pexels-photo-15016524.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004603,FreshHub Smart Fragrances Green 532,Beauty & Health,Fragrances,FreshHub,1776.56,1084.95,1485.89,1139.2,2309.53,240,,4.5,4756,7.63,True,2020-10-04,"[""bestseller"", ""limited""]",https://images.pexels.com/photos/29255493/pexels-photo-29255493.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004036,ZenHome Pro Decor Gray 987,Home & Kitchen,Decor,ZenHome,458.16,240.08,395.35,252.08,595.61,400,,4.2,2855,11.67,True,2020-12-16,"[""sale"", ""eco"", ""trending""]",https://images.pexels.com/photos/5412270/pexels-photo-5412270.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004334,VitaPlus Eco Skincare Gold 174,Beauty & Health,Skincare,VitaPlus,407.66,245.56,423.03,257.84,529.96,39,,4.2,3947,19.42,True,2021-09-28,"[""new""]",https://images.pexels.com/photos/32282462/pexels-photo-32282462.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001845,NextGen Deluxe Gaming Navy 168,Electronics,Gaming Consoles,NextGen,1337.9,604.98,1094.09,635.23,1739.27,210,16.0,4.6,1986,7.89,True,2022-05-08,"[""exclusive"", ""sale""]",https://images.pexels.com/photos/4523032/pexels-photo-4523032.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001542,EcoWave Eco Cameras Silver 718,Electronics,Cameras,EcoWave,622.97,376.57,605.86,395.4,809.86,158,,3.8,3759,5.58,False,2020-10-19,"[""new"", ""bestseller""]",https://images.pexels.com/photos/8089668/pexels-photo-8089668.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001091,FreshHub Lite Smartphones Gold 518,Electronics,Smartphones,FreshHub,1221.56,599.75,1261.06,629.74,1588.03,347,,4.5,2741,1.41,True,2023-10-21,"[""trending"", ""limited""]",https://images.pexels.com/photos/32218867/pexels-photo-32218867.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006049,ZenHome Pro E-Books White 414,Books & Media,E-Books,ZenHome,95.52,46.71,88.94,49.05,124.18,416,27.0,4.1,1665,19.56,True,2023-10-12,"[""trending""]",https://images.pexels.com/photos/4909594/pexels-photo-4909594.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002979,PeakForm Premium Ethnic Navy 348,Clothing,Ethnic Wear,PeakForm,1585.46,764.88,1606.24,803.12,2061.1,160,,4.2,343,18.27,True,2020-03-24,"[""new"", ""bestseller""]",https://images.pexels.com/photos/1253375/pexels-photo-1253375.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004754,BrightPath Smart Vitamins Gold 917,Beauty & Health,Vitamins,BrightPath,965.54,535.34,963.89,562.11,1255.2,262,7.0,4.9,4015,3.47,True,2020-04-12,"[""exclusive"", ""sale"", ""bestseller""]",https://images.pexels.com/photos/14433549/pexels-photo-14433549.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005396,SwiftMart Classic Non-Fiction Navy 273,Books & Media,Non-Fiction,SwiftMart,1908.46,1030.91,1884.6,1082.46,2481.0,389,,4.5,662,1.82,False,2023-06-20,"[""trending"", ""exclusive"", ""sale""]",https://images.pexels.com/photos/14189990/pexels-photo-14189990.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005119,PrimePick Lite Baby White 991,Beauty & Health,Baby Care,PrimePick,1904.58,1194.41,1776.84,1254.13,2475.95,56,,4.2,3672,13.3,True,2023-01-01,"[""trending""]",https://images.pexels.com/photos/32951004/pexels-photo-32951004.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006207,VitaPlus Lite Stationery Gray 885,Books & Media,Stationery,VitaPlus,1513.71,739.92,1280.35,776.92,1967.82,268,,3.3,2336,10.18,True,2021-04-10,"[""bestseller"", ""exclusive"", ""eco""]",https://images.pexels.com/photos/7718880/pexels-photo-7718880.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003964,CoreLine Eco Small Pink 608,Home & Kitchen,Small Appliances,CoreLine,1868.51,769.75,1630.99,808.24,2429.06,450,,4.2,4766,0.64,False,2021-07-10,"[""eco"", ""limited"", ""sale""]",https://images.pexels.com/photos/33588627/pexels-photo-33588627.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003529,SkyLine Compact Furniture Pink 567,Home & Kitchen,Furniture,SkyLine,1611.21,1006.14,1608.84,1056.45,2094.57,410,24.0,3.6,4720,11.81,True,2022-11-02,"[""sale"", ""limited""]",https://images.pexels.com/photos/14100419/pexels-photo-14100419.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002676,SwiftMart Pro Footwear Green 603,Clothing,Footwear,SwiftMart,581.6,305.4,621.34,320.67,756.08,307,10.0,3.9,3866,11.45,True,2022-02-26,"[""eco""]",https://images.pexels.com/photos/35618110/pexels-photo-35618110.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002048,PrimePick Pro Keyboards Gray 321,Electronics,Keyboards,PrimePick,1188.67,662.94,998.97,696.09,1545.27,329,,3.1,3331,17.11,True,2020-06-20,"[""limited"", ""exclusive"", ""bestseller""]",https://images.pexels.com/photos/2880732/pexels-photo-2880732.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003949,NextGen Classic Small Blue 110,Home & Kitchen,Small Appliances,NextGen,787.7,470.87,851.93,494.41,1024.01,72,,3.5,2482,13.73,True,2022-05-12,"[""new"", ""exclusive""]",https://images.pexels.com/photos/53422/ironing-iron-press-clothing-53422.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002960,PrimePick Compact Ethnic Black 432,Clothing,Ethnic Wear,PrimePick,1394.15,604.07,1325.79,634.27,1812.4,280,15.0,4.1,2491,4.78,True,2020-04-27,"[""limited"", ""eco"", ""trending""]",https://images.pexels.com/photos/8886958/pexels-photo-8886958.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003530,PeakForm Classic Furniture Black 370,Home & Kitchen,Furniture,PeakForm,498.26,294.37,479.03,309.09,647.74,169,,3.9,3437,9.04,True,2020-10-24,"[""trending"", ""bestseller""]",https://images.pexels.com/photos/5486146/pexels-photo-5486146.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004832,TrueBlend Elite Personal Blue 837,Beauty & Health,Personal Care,TrueBlend,1374.61,795.04,1335.36,834.79,1786.99,344,,4.9,171,7.08,True,2023-03-29,"[""exclusive""]",https://images.pexels.com/photos/8140912/pexels-photo-8140912.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004203,EcoWave Eco Garden Silver 375,Home & Kitchen,Garden,EcoWave,466.09,270.7,481.62,284.24,605.92,168,,3.0,2944,12.09,True,2022-09-27,"[""limited""]",https://images.pexels.com/photos/27176052/pexels-photo-27176052.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001237,FreshHub Ultra Tablets Green 601,Electronics,Tablets,FreshHub,1194.76,578.81,1084.57,607.75,1553.19,96,30.0,4.8,3304,0.48,True,2020-09-25,"[""eco""]",https://images.pexels.com/photos/4040576/pexels-photo-4040576.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004422,PageTurn Premium Haircare Green 501,Beauty & Health,Haircare,PageTurn,453.95,278.94,498.88,292.89,590.13,299,,3.3,3205,17.44,True,2020-07-18,"[""limited""]",https://images.pexels.com/photos/8467970/pexels-photo-8467970.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005028,TrueBlend Smart Sports Black 825,Beauty & Health,Sports Nutrition,TrueBlend,1996.68,1110.74,1796.71,1166.28,2595.68,71,29.0,3.0,4839,5.19,True,2023-12-20,"[""bestseller"", ""exclusive""]",https://images.pexels.com/photos/14433536/pexels-photo-14433536.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002133,VitaPlus Eco Mens White 358,Clothing,Mens Shirts,VitaPlus,105.9,57.94,85.91,60.84,137.67,383,,4.0,4455,15.39,True,2023-02-26,"[""limited"", ""eco"", ""trending""]",https://images.pexels.com/photos/5151016/pexels-photo-5151016.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003880,VitaPlus Premium Cleaning Navy 505,Home & Kitchen,Cleaning Supplies,VitaPlus,417.85,235.83,389.83,247.62,543.21,28,,4.8,1227,5.94,False,2021-09-25,"[""eco""]",https://images.pexels.com/photos/5217888/pexels-photo-5217888.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002805,NovaTech Pro Accessories Silver 351,Clothing,Accessories,NovaTech,1521.47,650.73,1387.66,683.27,1977.91,21,,3.8,2808,8.6,True,2023-10-27,"[""bestseller"", ""limited""]",https://images.pexels.com/photos/31959215/pexels-photo-31959215.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005451,RapidX Smart Non-Fiction Gold 894,Books & Media,Non-Fiction,RapidX,938.99,523.29,786.31,549.45,1220.69,274,,2.6,405,1.96,False,2023-03-20,"[""new""]",https://images.pexels.com/photos/34997593/pexels-photo-34997593.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001163,BrightPath Smart Laptops Gray 242,Electronics,Laptops,BrightPath,1663.41,694.12,1646.78,728.83,2162.43,123,5.0,4.3,3088,1.57,True,2022-09-08,"[""bestseller"", ""exclusive"", ""eco""]",https://images.pexels.com/photos/5412272/pexels-photo-5412272.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005032,BoldCraft Lite Sports Gold 456,Beauty & Health,Sports Nutrition,BoldCraft,1468.9,694.81,1358.48,729.55,1909.57,213,,3.6,4043,0.84,True,2023-11-14,"[""eco""]",https://images.pexels.com/photos/14433554/pexels-photo-14433554.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006107,RapidX Ultra Magazines Blue 523,Books & Media,Magazines,RapidX,1165.5,611.23,1009.46,641.79,1515.15,19,,4.0,3644,14.33,True,2022-08-14,"[""new"", ""bestseller"", ""limited""]",https://images.pexels.com/photos/11314561/pexels-photo-11314561.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006055,TrueBlend Eco Magazines Black 185,Books & Media,Magazines,TrueBlend,1748.56,1020.89,1690.31,1071.93,2273.13,59,18.0,3.7,1025,2.35,True,2023-11-04,"[""sale"", ""bestseller"", ""new""]",https://images.pexels.com/photos/3910072/pexels-photo-3910072.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004861,ZenHome Classic Personal Black 839,Beauty & Health,Personal Care,ZenHome,1378.58,858.39,1114.88,901.31,1792.15,372,,3.4,4852,12.75,True,2022-03-03,"[""new"", ""limited""]",https://images.pexels.com/photos/7691112/pexels-photo-7691112.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004986,VitaPlus Ultra Sports White 182,Beauty & Health,Sports Nutrition,VitaPlus,1599.85,884.16,1738.54,928.37,2079.8,247,8.0,2.6,3191,13.96,True,2022-03-24,"[""exclusive"", ""limited""]",https://images.pexels.com/photos/14433554/pexels-photo-14433554.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004697,RapidX Classic Vitamins Silver 192,Beauty & Health,Vitamins,RapidX,703.33,284.54,608.53,298.77,914.33,170,,2.6,1325,6.83,True,2021-02-10,"[""eco"", ""trending""]",https://images.pexels.com/photos/5998499/pexels-photo-5998499.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001265,EcoWave Smart Tablets White 310,Electronics,Tablets,EcoWave,1342.32,796.53,1290.41,836.36,1745.02,359,,4.4,3565,12.97,True,2023-11-06,"[""new""]",https://images.pexels.com/photos/163944/pexels-photo-163944.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003001,TrueBlend Elite Ethnic Blue 988,Clothing,Ethnic Wear,TrueBlend,1350.51,761.0,1323.15,799.05,1755.66,164,,4.4,3697,14.99,True,2020-12-08,"[""sale"", ""bestseller""]",https://images.pexels.com/photos/21926990/pexels-photo-21926990.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
